"hours","minutes","seconds","channel","intensity","interval","copy"
0,0,4837,10,8,0,1
0,0,4842,1,7,0,1
0,0,4842,3,7,0,1
0,0,4842,8,7,0,1
0,0,4842,10,7,0,1
0,0,4846,1,6,0,1
0,0,4846,3,6,0,1
0,0,4846,8,6,0,1
0,0,4846,10,6,0,1
0,0,4851,1,5,0,1
0,0,4851,3,5,0,1
0,0,4851,8,5,0,1
0,0,4851,10,5,0,1
0,0,4855,1,4,0,1
0,0,4855,3,4,0,1
0,0,4855,8,4,0,1
0,0,4855,10,4,0,1
0,0,4860,1,3,0,1
0,0,4860,3,3,0,1
0,0,4860,8,3,0,1
0,0,4860,10,3,0,1
0,0,4865,1,4,0,1
0,0,4865,3,4,0,1
0,0,4865,8,4,0,1
0,0,4865,10,4,0,1
0,0,4869,1,5,0,1
0,0,4869,3,5,0,1
0,0,4869,8,5,0,1
0,0,4869,10,5,0,1
0,0,4874,1,6,0,1
0,0,4874,3,6,0,1
0,0,4874,8,6,0,1
0,0,4874,10,6,0,1
0,0,4878,1,7,0,1
0,0,4878,3,7,0,1
0,0,4878,8,7,0,1
0,0,4878,10,7,0,1
0,0,4883,1,8,0,1
0,0,4883,3,8,0,1
0,0,4883,8,8,0,1
0,0,4883,10,8,0,1
0,0,4888,1,9,0,1
0,0,4888,3,9,0,1
0,0,4888,8,9,0,1
0,0,4888,10,9,0,1
0,0,4892,1,10,0,1
0,0,4892,3,10,0,1
0,0,4892,8,10,0,1
0,0,4892,10,10,0,1
0,0,4897,1,11,0,1
0,0,4897,3,11,0,1
0,0,4897,8,11,0,1
0,0,4897,10,11,0,1
0,0,4902,1,12,0,1
0,0,4902,3,12,0,1
0,0,4902,8,12,0,1
0,0,4902,10,12,0,1
0,0,4906,1,13,0,1
0,0,4906,3,13,0,1
0,0,4906,8,13,0,1
0,0,4906,10,13,0,1
0,0,4911,1,14,0,1
0,0,4911,3,14,0,1
0,0,4911,8,14,0,1
0,0,4911,10,14,0,1
0,0,4915,1,15,0,1
0,0,4915,3,15,0,1
0,0,4915,8,15,0,1
0,0,4915,10,15,0,1
0,0,4920,1,16,0,1
0,0,4920,3,16,0,1
0,0,4920,8,16,0,1
0,0,4920,10,16,0,1
0,0,4925,1,17,0,1
0,0,4925,3,17,0,1
0,0,4925,8,17,0,1
0,0,4925,10,17,0,1
0,0,4929,1,18,0,1
0,0,4929,3,18,0,1
0,0,4929,8,18,0,1
0,0,4929,10,18,0,1
0,0,4934,1,19,0,1
0,0,4934,3,19,0,1
0,0,4934,8,19,0,1
0,0,4934,10,19,0,1
0,0,4938,1,20,0,1
0,0,4938,3,20,0,1
0,0,4938,8,20,0,1
0,0,4938,10,20,0,1
0,0,4943,1,21,0,1
0,0,4943,3,21,0,1
0,0,4943,8,21,0,1
0,0,4943,10,21,0,1
0,0,4948,1,22,0,1
0,0,4948,3,22,0,1
0,0,4948,8,22,0,1
0,0,4948,10,22,0,1
0,0,4952,1,23,0,1
0,0,4952,3,23,0,1
0,0,4952,8,23,0,1
0,0,4952,10,23,0,1
0,0,4957,1,24,0,1
0,0,4957,3,24,0,1
0,0,4957,8,24,0,1
0,0,4957,10,24,0,1
0,0,4962,1,25,0,1
0,0,4962,3,25,0,1
0,0,4962,8,25,0,1
0,0,4962,10,25,0,1
0,0,4966,1,26,0,1
0,0,4966,3,26,0,1
0,0,4966,8,26,0,1
0,0,4966,10,26,0,1
0,0,4971,1,27,0,1
0,0,4971,3,27,0,1
0,0,4971,8,27,0,1
0,0,4971,10,27,0,1
0,0,4975,1,28,0,1
0,0,4975,3,28,0,1
0,0,4975,8,28,0,1
0,0,4975,10,28,0,1
0,0,4980,1,29,0,1
0,0,4980,3,29,0,1
0,0,4980,8,29,0,1
0,0,4980,10,29,0,1
0,0,4985,1,28,0,1
0,0,4985,3,28,0,1
0,0,4985,8,28,0,1
0,0,4985,10,28,0,1
0,0,4989,1,27,0,1
0,0,4989,3,27,0,1
0,0,4989,8,27,0,1
0,0,4989,10,27,0,1
0,0,4994,1,26,0,1
0,0,4994,3,26,0,1
0,0,4994,8,26,0,1
0,0,4994,10,26,0,1
0,0,4998,1,25,0,1
0,0,4998,3,25,0,1
0,0,4998,8,25,0,1
0,0,4998,10,25,0,1
0,0,5003,1,24,0,1
0,0,5003,3,24,0,1
0,0,5003,8,24,0,1
0,0,5003,10,24,0,1
0,0,5008,1,23,0,1
0,0,5008,3,23,0,1
0,0,5008,8,23,0,1
0,0,5008,10,23,0,1
0,0,5012,1,22,0,1
0,0,5012,3,22,0,1
0,0,5012,8,22,0,1
0,0,5012,10,22,0,1
0,0,5017,1,21,0,1
0,0,5017,3,21,0,1
0,0,5017,8,21,0,1
0,0,5017,10,21,0,1
0,0,5022,1,20,0,1
0,0,5022,3,20,0,1
0,0,5022,8,20,0,1
0,0,5022,10,20,0,1
0,0,5026,1,19,0,1
0,0,5026,3,19,0,1
0,0,5026,8,19,0,1
0,0,5026,10,19,0,1
0,0,5031,1,18,0,1
0,0,5031,3,18,0,1
0,0,5031,8,18,0,1
0,0,5031,10,18,0,1
0,0,5035,1,17,0,1
0,0,5035,3,17,0,1
0,0,5035,8,17,0,1
0,0,5035,10,17,0,1
0,0,5040,1,16,0,1
0,0,5040,3,16,0,1
0,0,5040,8,16,0,1
0,0,5040,10,16,0,1
0,0,5045,1,15,0,1
0,0,5045,3,15,0,1
0,0,5045,8,15,0,1
0,0,5045,10,15,0,1
0,0,5049,1,14,0,1
0,0,5049,3,14,0,1
0,0,5049,8,14,0,1
0,0,5049,10,14,0,1
0,0,5054,1,13,0,1
0,0,5054,3,13,0,1
0,0,5054,8,13,0,1
0,0,5054,10,13,0,1
0,0,5058,1,12,0,1
0,0,5058,3,12,0,1
0,0,5058,8,12,0,1
0,0,5058,10,12,0,1
0,0,5063,1,11,0,1
0,0,5063,3,11,0,1
0,0,5063,8,11,0,1
0,0,5063,10,11,0,1
0,0,5068,1,10,0,1
0,0,5068,3,10,0,1
0,0,5068,8,10,0,1
0,0,5068,10,10,0,1
0,0,5072,1,9,0,1
0,0,5072,3,9,0,1
0,0,5072,8,9,0,1
0,0,5072,10,9,0,1
0,0,5077,1,8,0,1
0,0,5077,3,8,0,1
0,0,5077,8,8,0,1
0,0,5077,10,8,0,1
0,0,5082,1,7,0,1
0,0,5082,3,7,0,1
0,0,5082,8,7,0,1
0,0,5082,10,7,0,1
0,0,5086,1,6,0,1
0,0,5086,3,6,0,1
0,0,5086,8,6,0,1
0,0,5086,10,6,0,1
0,0,5091,1,5,0,1
0,0,5091,3,5,0,1
0,0,5091,8,5,0,1
0,0,5091,10,5,0,1
0,0,5095,1,4,0,1
0,0,5095,3,4,0,1
0,0,5095,8,4,0,1
0,0,5095,10,4,0,1
0,0,5100,1,3,0,1
0,0,5100,3,3,0,1
0,0,5100,8,3,0,1
0,0,5100,10,3,0,1
0,0,5105,1,4,0,1
0,0,5105,3,4,0,1
0,0,5105,8,4,0,1
0,0,5105,10,4,0,1
0,0,5109,1,5,0,1
0,0,5109,3,5,0,1
0,0,5109,8,5,0,1
0,0,5109,10,5,0,1
0,0,5114,1,6,0,1
0,0,5114,3,6,0,1
0,0,5114,8,6,0,1
0,0,5114,10,6,0,1
0,0,5118,1,7,0,1
0,0,5118,3,7,0,1
0,0,5118,8,7,0,1
0,0,5118,10,7,0,1
0,0,5123,1,8,0,1
0,0,5123,3,8,0,1
0,0,5123,8,8,0,1
0,0,5123,10,8,0,1
0,0,5128,1,9,0,1
0,0,5128,3,9,0,1
0,0,5128,8,9,0,1
0,0,5128,10,9,0,1
0,0,5132,1,10,0,1
0,0,5132,3,10,0,1
0,0,5132,8,10,0,1
0,0,5132,10,10,0,1
0,0,5137,1,11,0,1
0,0,5137,3,11,0,1
0,0,5137,8,11,0,1
0,0,5137,10,11,0,1
0,0,5142,1,12,0,1
0,0,5142,3,12,0,1
0,0,5142,8,12,0,1
0,0,5142,10,12,0,1
0,0,5146,1,13,0,1
0,0,5146,3,13,0,1
0,0,5146,8,13,0,1
0,0,5146,10,13,0,1
0,0,5151,1,14,0,1
0,0,5151,3,14,0,1
0,0,5151,8,14,0,1
0,0,5151,10,14,0,1
0,0,5155,1,15,0,1
0,0,5155,3,15,0,1
0,0,5155,8,15,0,1
0,0,5155,10,15,0,1
0,0,5160,1,16,0,1
0,0,5160,3,16,0,1
0,0,5160,8,16,0,1
0,0,5160,10,16,0,1
0,0,5165,1,17,0,1
0,0,5165,3,17,0,1
0,0,5165,8,17,0,1
0,0,5165,10,17,0,1
0,0,5169,1,18,0,1
0,0,5169,3,18,0,1
0,0,5169,8,18,0,1
0,0,5169,10,18,0,1
0,0,5174,1,19,0,1
0,0,5174,3,19,0,1
0,0,5174,8,19,0,1
0,0,5174,10,19,0,1
0,0,5178,1,20,0,1
0,0,5178,3,20,0,1
0,0,5178,8,20,0,1
0,0,5178,10,20,0,1
0,0,5183,1,21,0,1
0,0,5183,3,21,0,1
0,0,5183,8,21,0,1
0,0,5183,10,21,0,1
0,0,5188,1,22,0,1
0,0,5188,3,22,0,1
0,0,5188,8,22,0,1
0,0,5188,10,22,0,1
0,0,5192,1,23,0,1
0,0,5192,3,23,0,1
0,0,5192,8,23,0,1
0,0,5192,10,23,0,1
0,0,5197,1,24,0,1
0,0,5197,3,24,0,1
0,0,5197,8,24,0,1
0,0,5197,10,24,0,1
0,0,5202,1,25,0,1
0,0,5202,3,25,0,1
0,0,5202,8,25,0,1
0,0,5202,10,25,0,1
0,0,5206,1,26,0,1
0,0,5206,3,26,0,1
0,0,5206,8,26,0,1
0,0,5206,10,26,0,1
0,0,5211,1,27,0,1
0,0,5211,3,27,0,1
0,0,5211,8,27,0,1
0,0,5211,10,27,0,1
0,0,5215,1,28,0,1
0,0,5215,3,28,0,1
0,0,5215,8,28,0,1
0,0,5215,10,28,0,1
0,0,5220,1,29,0,1
0,0,5220,3,29,0,1
0,0,5220,8,29,0,1
0,0,5220,10,29,0,1
0,0,5225,1,28,0,1
0,0,5225,3,28,0,1
0,0,5225,8,28,0,1
0,0,5225,10,28,0,1
0,0,5229,1,27,0,1
0,0,5229,3,27,0,1
0,0,5229,8,27,0,1
0,0,5229,10,27,0,1
0,0,5234,1,26,0,1
0,0,5234,3,26,0,1
0,0,5234,8,26,0,1
0,0,5234,10,26,0,1
0,0,5238,1,25,0,1
0,0,5238,3,25,0,1
0,0,5238,8,25,0,1
0,0,5238,10,25,0,1
0,0,5243,1,24,0,1
0,0,5243,3,24,0,1
0,0,5243,8,24,0,1
0,0,5243,10,24,0,1
0,0,5248,1,23,0,1
0,0,5248,3,23,0,1
0,0,5248,8,23,0,1
0,0,5248,10,23,0,1
0,0,5252,1,22,0,1
0,0,5252,3,22,0,1
0,0,5252,8,22,0,1
0,0,5252,10,22,0,1
0,0,5257,1,21,0,1
0,0,5257,3,21,0,1
0,0,5257,8,21,0,1
0,0,5257,10,21,0,1
0,0,5262,1,20,0,1
0,0,5262,3,20,0,1
0,0,5262,8,20,0,1
0,0,5262,10,20,0,1
0,0,5266,1,19,0,1
0,0,5266,3,19,0,1
0,0,5266,8,19,0,1
0,0,5266,10,19,0,1
0,0,5271,1,18,0,1
0,0,5271,3,18,0,1
0,0,5271,8,18,0,1
0,0,5271,10,18,0,1
0,0,5275,1,17,0,1
0,0,5275,3,17,0,1
0,0,5275,8,17,0,1
0,0,5275,10,17,0,1
0,0,5280,1,16,0,1
0,0,5280,3,16,0,1
0,0,5280,8,16,0,1
0,0,5280,10,16,0,1
0,0,5285,1,15,0,1
0,0,5285,3,15,0,1
0,0,5285,8,15,0,1
0,0,5285,10,15,0,1
0,0,5289,1,14,0,1
0,0,5289,3,14,0,1
0,0,5289,8,14,0,1
0,0,5289,10,14,0,1
0,0,5294,1,13,0,1
0,0,5294,3,13,0,1
0,0,5294,8,13,0,1
0,0,5294,10,13,0,1
0,0,5298,1,12,0,1
0,0,5298,3,12,0,1
0,0,5298,8,12,0,1
0,0,5298,10,12,0,1
0,0,5303,1,11,0,1
0,0,5303,3,11,0,1
0,0,5303,8,11,0,1
0,0,5303,10,11,0,1
0,0,5308,1,10,0,1
0,0,5308,3,10,0,1
0,0,5308,8,10,0,1
0,0,5308,10,10,0,1
0,0,5312,1,9,0,1
0,0,5312,3,9,0,1
0,0,5312,8,9,0,1
0,0,5312,10,9,0,1
0,0,5317,1,8,0,1
0,0,5317,3,8,0,1
0,0,5317,8,8,0,1
0,0,5317,10,8,0,1
0,0,5322,1,7,0,1
0,0,5322,3,7,0,1
0,0,5322,8,7,0,1
0,0,5322,10,7,0,1
0,0,5326,1,6,0,1
0,0,5326,3,6,0,1
0,0,5326,8,6,0,1
0,0,5326,10,6,0,1
0,0,5331,1,5,0,1
0,0,5331,3,5,0,1
0,0,5331,8,5,0,1
0,0,5331,10,5,0,1
0,0,5335,1,4,0,1
0,0,5335,3,4,0,1
0,0,5335,8,4,0,1
0,0,5335,10,4,0,1
0,0,5340,1,3,0,1
0,0,5340,3,3,0,1
0,0,5340,8,3,0,1
0,0,5340,10,3,0,1
0,0,5345,1,4,0,1
0,0,5345,3,4,0,1
0,0,5345,8,4,0,1
0,0,5345,10,4,0,1
0,0,5349,1,5,0,1
0,0,5349,3,5,0,1
0,0,5349,8,5,0,1
0,0,5349,10,5,0,1
0,0,5354,1,6,0,1
0,0,5354,3,6,0,1
0,0,5354,8,6,0,1
0,0,5354,10,6,0,1
0,0,5358,1,7,0,1
0,0,5358,3,7,0,1
0,0,5358,8,7,0,1
0,0,5358,10,7,0,1
0,0,5363,1,8,0,1
0,0,5363,3,8,0,1
0,0,5363,8,8,0,1
0,0,5363,10,8,0,1
0,0,5368,1,9,0,1
0,0,5368,3,9,0,1
0,0,5368,8,9,0,1
0,0,5368,10,9,0,1
0,0,5372,1,10,0,1
0,0,5372,3,10,0,1
0,0,5372,8,10,0,1
0,0,5372,10,10,0,1
0,0,5377,1,11,0,1
0,0,5377,3,11,0,1
0,0,5377,8,11,0,1
0,0,5377,10,11,0,1
0,0,5382,1,12,0,1
0,0,5382,3,12,0,1
0,0,5382,8,12,0,1
0,0,5382,10,12,0,1
0,0,5386,1,13,0,1
0,0,5386,3,13,0,1
0,0,5386,8,13,0,1
0,0,5386,10,13,0,1
0,0,5391,1,14,0,1
0,0,5391,3,14,0,1
0,0,5391,8,14,0,1
0,0,5391,10,14,0,1
0,0,5395,1,15,0,1
0,0,5395,3,15,0,1
0,0,5395,8,15,0,1
0,0,5395,10,15,0,1
0,0,5400,1,16,0,1
0,0,5400,3,16,0,1
0,0,5400,8,16,0,1
0,0,5400,10,16,0,1
0,0,5405,1,17,0,1
0,0,5405,3,17,0,1
0,0,5405,8,17,0,1
0,0,5405,10,17,0,1
0,0,5409,1,18,0,1
0,0,5409,3,18,0,1
0,0,5409,8,18,0,1
0,0,5409,10,18,0,1
0,0,5414,1,19,0,1
0,0,5414,3,19,0,1
0,0,5414,8,19,0,1
0,0,5414,10,19,0,1
0,0,5418,1,20,0,1
0,0,5418,3,20,0,1
0,0,5418,8,20,0,1
0,0,5418,10,20,0,1
0,0,5423,1,21,0,1
0,0,5423,3,21,0,1
0,0,5423,8,21,0,1
0,0,5423,10,21,0,1
0,0,5428,1,22,0,1
0,0,5428,3,22,0,1
0,0,5428,8,22,0,1
0,0,5428,10,22,0,1
0,0,5432,1,23,0,1
0,0,5432,3,23,0,1
0,0,5432,8,23,0,1
0,0,5432,10,23,0,1
0,0,5437,1,24,0,1
0,0,5437,3,24,0,1
0,0,5437,8,24,0,1
0,0,5437,10,24,0,1
0,0,5442,1,25,0,1
0,0,5442,3,25,0,1
0,0,5442,8,25,0,1
0,0,5442,10,25,0,1
0,0,5446,1,26,0,1
0,0,5446,3,26,0,1
0,0,5446,8,26,0,1
0,0,5446,10,26,0,1
0,0,5451,1,27,0,1
0,0,5451,3,27,0,1
0,0,5451,8,27,0,1
0,0,5451,10,27,0,1
0,0,5455,1,28,0,1
0,0,5455,3,28,0,1
0,0,5455,8,28,0,1
0,0,5455,10,28,0,1
0,0,5460,1,29,0,1
0,0,5460,3,29,0,1
0,0,5460,8,29,0,1
0,0,5460,10,29,0,1
0,0,5465,1,28,0,1
0,0,5465,3,28,0,1
0,0,5465,8,28,0,1
0,0,5465,10,28,0,1
0,0,5469,1,27,0,1
0,0,5469,3,27,0,1
0,0,5469,8,27,0,1
0,0,5469,10,27,0,1
0,0,5474,1,26,0,1
0,0,5474,3,26,0,1
0,0,5474,8,26,0,1
0,0,5474,10,26,0,1
0,0,5478,1,25,0,1
0,0,5478,3,25,0,1
0,0,5478,8,25,0,1
0,0,5478,10,25,0,1
0,0,5483,1,24,0,1
0,0,5483,3,24,0,1
0,0,5483,8,24,0,1
0,0,5483,10,24,0,1
0,0,5488,1,23,0,1
0,0,5488,3,23,0,1
0,0,5488,8,23,0,1
0,0,5488,10,23,0,1
0,0,5492,1,22,0,1
0,0,5492,3,22,0,1
0,0,5492,8,22,0,1
0,0,5492,10,22,0,1
0,0,5497,1,21,0,1
0,0,5497,3,21,0,1
0,0,5497,8,21,0,1
0,0,5497,10,21,0,1
0,0,5502,1,20,0,1
0,0,5502,3,20,0,1
0,0,5502,8,20,0,1
0,0,5502,10,20,0,1
0,0,5506,1,19,0,1
0,0,5506,3,19,0,1
0,0,5506,8,19,0,1
0,0,5506,10,19,0,1
0,0,5511,1,18,0,1
0,0,5511,3,18,0,1
0,0,5511,8,18,0,1
0,0,5511,10,18,0,1
0,0,5515,1,17,0,1
0,0,5515,3,17,0,1
0,0,5515,8,17,0,1
0,0,5515,10,17,0,1
0,0,5520,1,16,0,1
0,0,5520,3,16,0,1
0,0,5520,8,16,0,1
0,0,5520,10,16,0,1
0,0,5525,1,15,0,1
0,0,5525,3,15,0,1
0,0,5525,8,15,0,1
0,0,5525,10,15,0,1
0,0,5529,1,14,0,1
0,0,5529,3,14,0,1
0,0,5529,8,14,0,1
0,0,5529,10,14,0,1
0,0,5534,1,13,0,1
0,0,5534,3,13,0,1
0,0,5534,8,13,0,1
0,0,5534,10,13,0,1
0,0,5538,1,12,0,1
0,0,5538,3,12,0,1
0,0,5538,8,12,0,1
0,0,5538,10,12,0,1
0,0,5543,1,11,0,1
0,0,5543,3,11,0,1
0,0,5543,8,11,0,1
0,0,5543,10,11,0,1
0,0,5548,1,10,0,1
0,0,5548,3,10,0,1
0,0,5548,8,10,0,1
0,0,5548,10,10,0,1
0,0,5552,1,9,0,1
0,0,5552,3,9,0,1
0,0,5552,8,9,0,1
0,0,5552,10,9,0,1
0,0,5557,1,8,0,1
0,0,5557,3,8,0,1
0,0,5557,8,8,0,1
0,0,5557,10,8,0,1
0,0,5562,1,7,0,1
0,0,5562,3,7,0,1
0,0,5562,8,7,0,1
0,0,5562,10,7,0,1
0,0,5566,1,6,0,1
0,0,5566,3,6,0,1
0,0,5566,8,6,0,1
0,0,5566,10,6,0,1
0,0,5571,1,5,0,1
0,0,5571,3,5,0,1
0,0,5571,8,5,0,1
0,0,5571,10,5,0,1
0,0,5575,1,4,0,1
0,0,5575,3,4,0,1
0,0,5575,8,4,0,1
0,0,5575,10,4,0,1
0,0,5580,1,3,0,1
0,0,5580,3,3,0,1
0,0,5580,8,3,0,1
0,0,5580,10,3,0,1
0,0,5585,1,4,0,1
0,0,5585,3,4,0,1
0,0,5585,8,4,0,1
0,0,5585,10,4,0,1
0,0,5589,1,5,0,1
0,0,5589,3,5,0,1
0,0,5589,8,5,0,1
0,0,5589,10,5,0,1
0,0,5594,1,6,0,1
0,0,5594,3,6,0,1
0,0,5594,8,6,0,1
0,0,5594,10,6,0,1
0,0,5598,1,7,0,1
0,0,5598,3,7,0,1
0,0,5598,8,7,0,1
0,0,5598,10,7,0,1
0,0,5603,1,8,0,1
0,0,5603,3,8,0,1
0,0,5603,8,8,0,1
0,0,5603,10,8,0,1
0,0,5608,1,9,0,1
0,0,5608,3,9,0,1
0,0,5608,8,9,0,1
0,0,5608,10,9,0,1
0,0,5612,1,10,0,1
0,0,5612,3,10,0,1
0,0,5612,8,10,0,1
0,0,5612,10,10,0,1
0,0,5617,1,11,0,1
0,0,5617,3,11,0,1
0,0,5617,8,11,0,1
0,0,5617,10,11,0,1
0,0,5622,1,12,0,1
0,0,5622,3,12,0,1
0,0,5622,8,12,0,1
0,0,5622,10,12,0,1
0,0,5626,1,13,0,1
0,0,5626,3,13,0,1
0,0,5626,8,13,0,1
0,0,5626,10,13,0,1
0,0,5631,1,14,0,1
0,0,5631,3,14,0,1
0,0,5631,8,14,0,1
0,0,5631,10,14,0,1
0,0,5635,1,15,0,1
0,0,5635,3,15,0,1
0,0,5635,8,15,0,1
0,0,5635,10,15,0,1
0,0,5640,1,16,0,1
0,0,5640,3,16,0,1
0,0,5640,8,16,0,1
0,0,5640,10,16,0,1
0,0,5645,1,17,0,1
0,0,5645,3,17,0,1
0,0,5645,8,17,0,1
0,0,5645,10,17,0,1
0,0,5649,1,18,0,1
0,0,5649,3,18,0,1
0,0,5649,8,18,0,1
0,0,5649,10,18,0,1
0,0,5654,1,19,0,1
0,0,5654,3,19,0,1
0,0,5654,8,19,0,1
0,0,5654,10,19,0,1
0,0,5658,1,20,0,1
0,0,5658,3,20,0,1
0,0,5658,8,20,0,1
0,0,5658,10,20,0,1
0,0,5663,1,21,0,1
0,0,5663,3,21,0,1
0,0,5663,8,21,0,1
0,0,5663,10,21,0,1
0,0,5668,1,22,0,1
0,0,5668,3,22,0,1
0,0,5668,8,22,0,1
0,0,5668,10,22,0,1
0,0,5672,1,23,0,1
0,0,5672,3,23,0,1
0,0,5672,8,23,0,1
0,0,5672,10,23,0,1
0,0,5677,1,24,0,1
0,0,5677,3,24,0,1
0,0,5677,8,24,0,1
0,0,5677,10,24,0,1
0,0,5682,1,25,0,1
0,0,5682,3,25,0,1
0,0,5682,8,25,0,1
0,0,5682,10,25,0,1
0,0,5686,1,26,0,1
0,0,5686,3,26,0,1
0,0,5686,8,26,0,1
0,0,5686,10,26,0,1
0,0,5691,1,27,0,1
0,0,5691,3,27,0,1
0,0,5691,8,27,0,1
0,0,5691,10,27,0,1
0,0,5695,1,28,0,1
0,0,5695,3,28,0,1
0,0,5695,8,28,0,1
0,0,5695,10,28,0,1
0,0,5700,1,29,0,1
0,0,5700,3,29,0,1
0,0,5700,8,29,0,1
0,0,5700,10,29,0,1
0,0,5705,1,28,0,1
0,0,5705,3,28,0,1
0,0,5705,8,28,0,1
0,0,5705,10,28,0,1
0,0,5709,1,27,0,1
0,0,5709,3,27,0,1
0,0,5709,8,27,0,1
0,0,5709,10,27,0,1
0,0,5714,1,26,0,1
0,0,5714,3,26,0,1
0,0,5714,8,26,0,1
0,0,5714,10,26,0,1
0,0,5718,1,25,0,1
0,0,5718,3,25,0,1
0,0,5718,8,25,0,1
0,0,5718,10,25,0,1
0,0,5723,1,24,0,1
0,0,5723,3,24,0,1
0,0,5723,8,24,0,1
0,0,5723,10,24,0,1
0,0,5728,1,23,0,1
0,0,5728,3,23,0,1
0,0,5728,8,23,0,1
0,0,5728,10,23,0,1
0,0,5732,1,22,0,1
0,0,5732,3,22,0,1
0,0,5732,8,22,0,1
0,0,5732,10,22,0,1
0,0,5737,1,21,0,1
0,0,5737,3,21,0,1
0,0,5737,8,21,0,1
0,0,5737,10,21,0,1
0,0,5742,1,20,0,1
0,0,5742,3,20,0,1
0,0,5742,8,20,0,1
0,0,5742,10,20,0,1
0,0,5746,1,19,0,1
0,0,5746,3,19,0,1
0,0,5746,8,19,0,1
0,0,5746,10,19,0,1
0,0,5751,1,18,0,1
0,0,5751,3,18,0,1
0,0,5751,8,18,0,1
0,0,5751,10,18,0,1
0,0,5755,1,17,0,1
0,0,5755,3,17,0,1
0,0,5755,8,17,0,1
0,0,5755,10,17,0,1
0,0,5760,1,16,0,1
0,0,5760,3,16,0,1
0,0,5760,8,16,0,1
0,0,5760,10,16,0,1
0,0,5765,1,15,0,1
0,0,5765,3,15,0,1
0,0,5765,8,15,0,1
0,0,5765,10,15,0,1
0,0,5769,1,14,0,1
0,0,5769,3,14,0,1
0,0,5769,8,14,0,1
0,0,5769,10,14,0,1
0,0,5774,1,13,0,1
0,0,5774,3,13,0,1
0,0,5774,8,13,0,1
0,0,5774,10,13,0,1
0,0,5778,1,12,0,1
0,0,5778,3,12,0,1
0,0,5778,8,12,0,1
0,0,5778,10,12,0,1
0,0,5783,1,11,0,1
0,0,5783,3,11,0,1
0,0,5783,8,11,0,1
0,0,5783,10,11,0,1
0,0,5788,1,10,0,1
0,0,5788,3,10,0,1
0,0,5788,8,10,0,1
0,0,5788,10,10,0,1
0,0,5792,1,9,0,1
0,0,5792,3,9,0,1
0,0,5792,8,9,0,1
0,0,5792,10,9,0,1
0,0,5797,1,8,0,1
0,0,5797,3,8,0,1
0,0,5797,8,8,0,1
0,0,5797,10,8,0,1
0,0,5802,1,7,0,1
0,0,5802,3,7,0,1
0,0,5802,8,7,0,1
0,0,5802,10,7,0,1
0,0,5806,1,6,0,1
0,0,5806,3,6,0,1
0,0,5806,8,6,0,1
0,0,5806,10,6,0,1
0,0,5811,1,5,0,1
0,0,5811,3,5,0,1
0,0,5811,8,5,0,1
0,0,5811,10,5,0,1
0,0,5815,1,4,0,1
0,0,5815,3,4,0,1
0,0,5815,8,4,0,1
0,0,5815,10,4,0,1
0,0,5820,1,3,0,1
0,0,5820,3,3,0,1
0,0,5820,8,3,0,1
0,0,5820,10,3,0,1
0,0,5825,1,4,0,1
0,0,5825,3,4,0,1
0,0,5825,8,4,0,1
0,0,5825,10,4,0,1
0,0,5829,1,5,0,1
0,0,5829,3,5,0,1
0,0,5829,8,5,0,1
0,0,5829,10,5,0,1
0,0,5834,1,6,0,1
0,0,5834,3,6,0,1
0,0,5834,8,6,0,1
0,0,5834,10,6,0,1
0,0,5838,1,7,0,1
0,0,5838,3,7,0,1
0,0,5838,8,7,0,1
0,0,5838,10,7,0,1
0,0,5843,1,8,0,1
0,0,5843,3,8,0,1
0,0,5843,8,8,0,1
0,0,5843,10,8,0,1
0,0,5848,1,9,0,1
0,0,5848,3,9,0,1
0,0,5848,8,9,0,1
0,0,5848,10,9,0,1
0,0,5852,1,10,0,1
0,0,5852,3,10,0,1
0,0,5852,8,10,0,1
0,0,5852,10,10,0,1
0,0,5857,1,11,0,1
0,0,5857,3,11,0,1
0,0,5857,8,11,0,1
0,0,5857,10,11,0,1
0,0,5862,1,12,0,1
0,0,5862,3,12,0,1
0,0,5862,8,12,0,1
0,0,5862,10,12,0,1
0,0,5866,1,13,0,1
0,0,5866,3,13,0,1
0,0,5866,8,13,0,1
0,0,5866,10,13,0,1
0,0,5871,1,14,0,1
0,0,5871,3,14,0,1
0,0,5871,8,14,0,1
0,0,5871,10,14,0,1
0,0,5875,1,15,0,1
0,0,5875,3,15,0,1
0,0,5875,8,15,0,1
0,0,5875,10,15,0,1
0,0,5880,1,16,0,1
0,0,5880,3,16,0,1
0,0,5880,8,16,0,1
0,0,5880,10,16,0,1
0,0,5885,1,17,0,1
0,0,5885,3,17,0,1
0,0,5885,8,17,0,1
0,0,5885,10,17,0,1
0,0,5889,1,18,0,1
0,0,5889,3,18,0,1
0,0,5889,8,18,0,1
0,0,5889,10,18,0,1
0,0,5894,1,19,0,1
0,0,5894,3,19,0,1
0,0,5894,8,19,0,1
0,0,5894,10,19,0,1
0,0,5898,1,20,0,1
0,0,5898,3,20,0,1
0,0,5898,8,20,0,1
0,0,5898,10,20,0,1
0,0,5903,1,21,0,1
0,0,5903,3,21,0,1
0,0,5903,8,21,0,1
0,0,5903,10,21,0,1
0,0,5908,1,22,0,1
0,0,5908,3,22,0,1
0,0,5908,8,22,0,1
0,0,5908,10,22,0,1
0,0,5912,1,23,0,1
0,0,5912,3,23,0,1
